股票代码,企业名称,年份,数字化转型指数(0-100分),人工智能词频数,大数据词频数,云计算词频数,区块链词频数,数字技术运用词频数,总词频数
002159,三特索道,2008,0,0,0,0,0,0,0
002160,常铝股份,2008,0,0,1,0,0,0,1
002161,远望谷,2008,0,0,0,0,0,0,0
002162,斯米克,2008,0,0,0,0,0,0,0
002163,中航三鑫,2008,0,0,0,0,0,0,0
002164,东力传动,2008,0,0,0,0,0,0,0
002165,红宝丽,2008,0,0,0,0,0,0,0
002166,莱茵生物,2008,0,0,0,0,0,0,0
002167,东方锆业,2008,0,0,0,0,0,0,0
002168,深圳惠程,2008,0,0,0,0,0,0,0
002169,智光电气,2008,0,0,0,0,0,0,0
002170,芭田股份,2008,0,0,0,0,0,0,0
002171,精诚铜业,2008,0,0,0,0,0,0,0
002172,澳洋科技,2008,0,0,0,0,0,0,0
002173,山下湖,2008,0,0,0,0,0,0,0
002174,梅花伞,2008,0,0,0,0,0,0,0
002175,广陆数测,2008,0,0,0,0,0,1,1
002176,江特电机,2008,0,0,0,0,0,0,0
002177,御银股份,2008,0,0,0,0,0,0,0
002178,延华智能,2008,0,0,0,0,0,0,0
002179,中航光电,2008,0,0,0,0,0,0,0
002180,万力达,2008,0,0,0,0,0,2,2
002181,粤传媒,2008,0,0,0,0,0,0,0
002182,云海金属,2008,0,0,0,0,0,0,0
002183,怡亚通,2008,0,0,0,0,0,3,3
002184,海得控制,2008,0,0,0,0,0,0,0
002185,华天科技,2008,0,0,0,0,0,0,0
002186,全聚德,2008,0,0,0,0,0,0,0
002187,广百股份,2008,0,0,0,0,0,0,0
002188,新嘉联,2008,0,0,0,0,0,0,0
002189,利达光电,2008,0,0,0,0,0,0,0
002190,成飞集成,2008,0,0,0,0,0,0,0
002191,劲嘉股份,2008,0,0,0,0,0,0,0
002192,路翔股份,2008,0,0,0,0,0,0,0
002193,山东如意,2008,0,0,0,0,0,0,0
002194,武汉凡谷,2008,0,0,0,0,0,1,1
002195,海隆软件,2008,0,0,0,0,0,2,2
002196,方正电机,2008,0,0,0,0,0,0,0
002197,证通电子,2008,0,0,0,0,0,0,0
002198,嘉应制药,2008,0,0,0,0,0,0,0
002199,东晶电子,2008,0,0,0,0,0,0,0
002200,绿大地,2008,0,0,0,0,0,0,0
002201,九鼎新材,2008,0,0,0,0,0,0,0
002202,金风科技,2008,0,0,0,0,0,0,0
002203,海亮股份,2008,0,0,0,0,0,0,0
002204,华锐铸钢,2008,0,0,0,0,0,0,0
002205,国统股份,2008,0,0,0,0,0,0,0
002206,海利得,2008,0,0,0,0,0,1,1
002207,准油股份,2008,0,0,0,0,0,0,0
002208,合肥城建,2008,0,0,0,0,0,0,0
002209,达意隆,2008,0,0,0,0,0,0,0
002210,飞马国际,2008,0,0,0,0,0,0,0
002211,宏达新材,2008,0,0,0,0,0,0,0
002212,南洋股份,2008,0,0,0,0,0,0,0
002213,特尔佳,2008,0,0,0,0,0,0,0
002214,大立科技,2008,0,0,0,0,0,0,0
002215,诺普信,2008,0,0,0,0,0,0,0
002216,三全食品,2008,0,0,0,0,0,0,0
002217,联合化工,2008,0,0,0,0,0,0,0
002218,拓日新能,2008,0,0,0,0,0,0,0
002219,独一味,2008,0,0,0,0,0,0,0
002220,天宝股份,2008,0,0,0,0,0,0,0
002221,东华能源,2008,0,0,0,0,0,0,0
002222,福晶科技,2008,0,0,0,0,0,0,0
002223,鱼跃医疗,2008,0,0,0,0,0,0,0
002224,三力士,2008,0,0,0,0,0,0,0
002225,濮耐股份,2008,0,0,0,0,0,0,0
002226,江南化工,2008,0,0,0,0,0,0,0
002227,奥特迅,2008,0,0,0,0,0,0,0
002228,合兴包装,2008,0,0,0,0,0,0,0
002229,鸿博股份,2008,0,0,0,0,0,0,0
002230,科大讯飞,2008,0,0,0,0,0,0,0
002231,奥维通信,2008,0,0,0,0,0,0,0
002232,启明信息,2008,1,4,1,0,0,0,5
002233,塔牌集团,2008,0,0,0,0,0,0,0
002234,民和股份,2008,0,0,0,0,0,0,0
002235,安妮股份,2008,0,0,0,0,0,0,0
002236,大华股份,2008,1,0,0,0,0,10,10
002237,恒邦股份,2008,0,0,0,0,0,0,0
002238,天威视讯,2008,0,0,0,0,0,0,0
002239,金飞达,2008,0,0,0,0,0,0,0
002240,威华股份,2008,0,0,0,0,0,0,0
002241,歌尔声学,2008,0,0,0,0,0,0,0
002242,九阳股份,2008,0,0,0,0,0,0,0
002243,通产丽星,2008,0,0,0,0,0,0,0
002244,滨江集团,2008,0,0,0,0,0,0,0
002245,澳洋顺昌,2008,0,0,0,0,0,1,1
002246,北化股份,2008,0,0,0,0,0,0,0
002247,帝龙新材,2008,0,0,0,0,0,0,0
002248,华东数控,2008,0,0,0,0,0,0,0
002249,大洋电机,2008,0,0,0,0,0,0,0
002250,联化科技,2008,0,0,0,0,0,0,0
002251,步步高,2008,0,0,0,0,0,0,0
002252,上海莱士,2008,0,0,0,0,0,0,0
002253,川大智胜,2008,1,0,0,0,0,6,6
002254,烟台氨纶,2008,0,0,0,0,0,0,0
002255,海陆重工,2008,0,0,0,0,0,0,0
002256,彩虹精化,2008,0,0,0,0,0,0,0
002258,利尔化学,2008,0,0,0,0,0,0,0
002259,升达林业,2008,0,0,0,0,0,0,0
002260,伊立浦,2008,0,0,0,0,0,0,0
002261,拓维信息,2008,1,1,0,0,0,8,9
002262,恩华药业,2008,0,0,0,0,0,0,0
002263,大东南,2008,0,0,0,0,0,0,0
002264,新华都,2008,0,0,0,0,0,0,0
002265,西仪股份,2008,0,0,0,0,0,0,0
002266,浙富股份,2008,0,0,0,0,0,0,0
002267,陕天然气,2008,0,0,0,0,0,0,0
002268,卫士通,2008,0,0,0,0,0,4,4
002269,美邦服饰,2008,0,1,0,0,0,0,1
002270,法因数控,2008,0,0,0,0,0,0,0
002271,东方雨虹,2008,0,0,0,0,0,0,0
002272,川润股份,2008,0,0,0,0,0,0,0
002273,水晶光电,2008,0,0,0,0,0,0,0
002274,华昌化工,2008,0,0,0,0,0,0,0
200041,＊ST本实B,2008,0,0,0,0,0,0,0
200053,深基地Ｂ,2008,0,0,0,0,0,0,0
200054,建车B,2008,0,0,0,0,0,0,0
200152,山航B,2008,0,0,0,0,0,1,1
200160,＊ST帝贤B,2008,0,0,0,0,0,0,0
200168,雷伊B,2008,0,0,0,0,0,0,0
200468,＊ST宁通B,2008,0,0,0,0,0,1,1
200512,闽灿坤Ｂ,2008,0,0,0,0,0,0,0
200706,瓦轴B,2008,0,0,0,0,0,0,0
200770,武锅B退,2008,0,0,0,0,0,0,0
200771,杭汽轮Ｂ,2008,0,0,0,0,0,0,0
200986,粤华包Ｂ,2008,0,0,0,0,0,0,0
200992,中鲁B,2008,0,0,0,0,0,0,0
600000,浦发银行,2008,0,0,0,0,0,0,0
600001,邯郸钢铁,2008,0,0,0,0,0,0,0
600003,ST东北高,2008,0,0,0,0,0,0,0
600004,白云机场,2008,0,0,0,0,0,0,0
600005,武钢股份,2008,0,0,0,0,0,0,0
600006,东风汽车,2008,0,0,0,0,0,0,0
600007,中国国贸,2008,0,0,0,0,0,1,1
600008,首创股份,2008,0,0,0,0,0,0,0
600009,上海机场,2008,0,0,0,0,0,0,0
600010,包钢股份,2008,0,0,0,0,0,0,0
600011,华能国际,2008,0,0,0,0,0,0,0
600012,皖通高速,2008,0,0,0,0,0,0,0
600015,华夏银行,2008,0,0,0,0,0,0,0
600016,民生银行,2008,0,0,0,0,0,0,0
600017,日照港,2008,0,0,0,0,0,0,0
600018,上港集团,2008,0,0,0,0,0,0,0
600019,宝钢股份,2008,0,0,0,0,0,0,0
600020,中原高速,2008,0,0,0,0,0,2,2
600021,上海电力,2008,0,0,0,0,0,0,0
600022,济南钢铁,2008,0,0,0,0,0,0,0
600026,中海发展,2008,0,0,0,0,0,0,0
600027,华电国际,2008,0,0,0,0,0,0,0
600028,中国石化,2008,0,0,0,0,0,0,0
600029,南方航空,2008,0,0,0,0,0,4,4
600030,中信证券,2008,0,0,0,1,0,0,1
600031,三一重工,2008,0,0,0,0,0,0,0
600033,福建高速,2008,0,0,0,0,0,0,0
600035,楚天高速,2008,0,0,0,0,0,0,0
600036,招商银行,2008,0,0,0,0,0,0,0
600037,歌华有线,2008,0,0,0,0,0,1,1
600038,哈飞股份,2008,0,0,0,0,0,0,0
600039,四川路桥,2008,0,0,0,0,0,0,0
600048,保利地产,2008,0,0,0,0,0,0,0
600050,中国联通,2008,0,0,0,0,0,3,3
600051,宁波联合,2008,0,0,0,0,0,0,0
600052,浙江广厦,2008,0,0,0,0,0,0,0
600053,中江地产,2008,0,0,0,0,0,0,0
600054,黄山旅游,2008,0,0,0,0,0,2,2
600055,万东医疗,2008,0,0,0,0,0,0,0
600056,中国医药,2008,0,0,0,0,0,0,0
600057,＊ST夏新,2008,0,0,0,0,0,0,0
600058,五矿发展,2008,0,0,0,0,0,0,0
600059,古越龙山,2008,0,0,0,0,0,0,0
600060,海信电器,2008,0,0,0,0,0,0,0
600061,中纺投资,2008,0,0,0,0,0,0,0
600062,双鹤药业,2008,0,0,0,0,0,0,0
600063,皖维高新,2008,0,0,0,0,0,0,0
600064,南京高科,2008,0,0,0,0,0,0,0
600066,宇通客车,2008,0,0,0,0,0,1,1
600067,冠城大通,2008,0,0,0,0,0,0,0
600068,葛洲坝,2008,0,0,0,0,0,0,0
600069,银鸽投资,2008,0,0,0,0,0,0,0
600070,浙江富润,2008,0,0,0,0,0,0,0
600071,凤凰光学,2008,0,0,0,0,0,0,0
600072,中船股份,2008,0,0,0,0,0,0,0
600073,上海梅林,2008,0,0,0,0,0,4,4
600074,中达股份,2008,0,0,0,0,0,0,0
600075,新疆天业,2008,0,0,0,0,0,0,0
600076,ST华光,2008,0,0,0,0,0,0,0
600077,百科集团,2008,0,0,0,0,0,4,4
600078,澄星股份,2008,0,0,0,0,0,0,0
600079,人福科技,2008,0,0,0,0,0,0,0
600080,ST金花,2008,0,0,0,0,0,0,0
600081,东风科技,2008,0,0,0,0,0,0,0
600082,海泰发展,2008,0,0,0,0,0,0,0
600083,ST博信,2008,0,0,0,0,0,2,2
600084,ST新天,2008,0,0,0,0,0,0,0
600085,同仁堂,2008,0,0,0,0,0,0,0
600086,东方金钰,2008,0,0,0,0,0,0,0
600087,长航油运,2008,0,0,0,0,0,0,0
600088,中视传媒,2008,0,0,0,0,0,1,1
600089,特变电工,2008,0,0,0,0,0,0,0
600090,啤酒花,2008,0,0,0,0,0,0,0
600091,明天科技,2008,0,0,0,0,0,0,0
600093,禾嘉股份,2008,0,0,0,0,0,0,0
600094,＊ST华源,2008,0,0,0,0,0,0,0
600095,哈高科,2008,0,0,0,0,0,0,0
600096,云天化,2008,0,0,0,0,0,0,0
600097,开创国际,2008,0,0,0,0,0,0,0
600098,广州控股,2008,0,0,0,0,0,0,0
600099,林海股份,2008,0,0,0,0,0,0,0
600100,同方股份,2008,2,0,0,0,0,17,17
600101,明星电力,2008,0,0,0,0,0,1,1
600102,莱钢股份,2008,0,0,0,0,0,0,0
600103,青山纸业,2008,0,0,0,0,0,0,0
600104,上海汽车,2008,0,0,0,0,0,0,0
600105,永鼎股份,2008,0,0,0,0,0,0,0
600106,重庆路桥,2008,0,0,0,0,0,0,0
600107,美尔雅,2008,0,0,0,0,0,0,0
600108,亚盛集团,2008,0,0,0,0,0,0,0
600109,国金证券,2008,0,0,0,0,0,0,0
600110,中科英华,2008,0,0,0,0,0,0,0
600111,包钢稀土,2008,0,0,0,0,0,0,0
600112,长征电气,2008,0,0,0,0,0,0,0
600113,浙江东日,2008,0,0,0,0,0,0,0
600114,东睦股份,2008,0,0,0,0,0,0,0
600115,东方航空,2008,0,0,0,0,0,1,1
600116,三峡水利,2008,0,0,0,0,0,0,0
600117,西宁特钢,2008,0,0,0,0,0,0,0
600118,中国卫星,2008,0,0,0,0,0,0,0
600119,长江投资,2008,0,0,0,0,0,0,0
600120,浙江东方,2008,0,0,0,0,0,0,0
600121,郑州煤电,2008,0,0,0,0,0,1,1
600122,宏图高科,2008,0,0,0,0,0,0,0
600123,兰花科创,2008,0,0,0,0,0,0,0
600125,铁龙物流,2008,0,0,0,0,0,0,0
600126,杭钢股份,2008,0,0,0,0,0,0,0
600127,金健米业,2008,0,0,0,0,0,0,0
600128,弘业股份,2008,0,0,0,0,0,4,4
600129,太极集团,2008,0,0,0,0,0,0,0
600130,波导股份,2008,0,0,0,0,0,0,0
600131,岷江水电,2008,0,0,0,0,0,0,0
600132,重庆啤酒,2008,0,0,0,0,0,0,0
600133,东湖高新,2008,0,0,0,0,0,0,0
600135,乐凯胶片,2008,0,0,0,0,0,0,0
600136,ST道博,2008,0,0,0,0,0,0,0
600137,浪莎股份,2008,0,0,0,0,0,0,0
600138,中青旅,2008,0,0,0,0,0,1,1
600139,ST绵高,2008,0,0,0,0,0,0,0
600141,兴发集团,2008,0,0,0,0,0,0,0
600143,金发科技,2008,0,0,0,0,0,0,0
600145,＊ST四维,2008,0,0,0,0,0,0,0
600146,大元股份,2008,0,0,0,0,0,0,0
600148,长春一东,2008,0,0,0,0,0,0,0
600149,华夏建通,2008,0,0,0,0,0,0,0
600150,中国船舶,2008,0,0,0,0,0,0,0
600151,航天机电,2008,0,0,0,0,0,1,1
600152,维科精华,2008,0,0,0,0,0,0,0
600153,建发股份,2008,1,0,0,0,0,5,5
600155,＊ST宝硕,2008,0,0,0,0,0,0,0
600156,华升股份,2008,0,0,0,0,0,0,0
600157,鲁润股份,2008,0,0,0,0,0,0,0
600158,中体产业,2008,0,0,0,0,0,0,0
600159,大龙地产,2008,0,0,0,0,0,0,0
600160,巨化股份,2008,0,0,0,0,0,0,0
600161,天坛生物,2008,0,0,0,0,0,0,0
600162,香江控股,2008,0,0,0,0,0,0,0
600163,福建南纸,2008,0,0,0,0,0,0,0
600165,宁夏恒力,2008,0,0,0,0,0,0,0
600166,福田汽车,2008,0,0,0,0,0,0,0
600167,联美控股,2008,0,0,0,0,0,0,0
600168,武汉控股,2008,0,0,0,0,0,0,0
600169,太原重工,2008,0,0,0,0,0,0,0
600170,上海建工,2008,0,0,0,0,0,0,0
600171,上海贝岭,2008,0,0,0,0,0,0,0
600172,黄河旋风,2008,0,0,0,0,0,0,0
600173,卧龙地产,2008,0,0,0,0,0,0,0
600175,美都控股,2008,0,0,0,0,0,0,0
600176,中国玻纤,2008,0,0,0,0,0,0,0
600177,雅戈尔,2008,0,0,0,0,0,2,2
600178,东安动力,2008,0,0,0,0,0,0,0
600179,黑化股份,2008,0,0,0,0,0,0,0
600180,＊ST九发,2008,0,0,0,0,0,0,0
600182,S佳通,2008,0,0,0,0,0,0,0
600183,生益科技,2008,0,0,0,0,0,0,0
600184,新华光,2008,0,0,0,0,0,0,0
600185,＊ST海星,2008,0,0,0,0,0,0,0
600186,莲花味精,2008,0,0,0,0,0,0,0
600187,S＊ST黑龙,2008,0,0,0,0,0,0,0
600188,兖州煤业,2008,0,0,0,0,0,0,0
600189,吉林森工,2008,0,0,0,0,0,0,0
600190,锦州港,2008,0,0,0,0,0,0,0
600191,华资实业,2008,0,0,0,0,0,3,3
600192,长城电工,2008,0,0,0,0,0,0,0
600193,创兴置业,2008,0,0,0,0,0,0,0
600195,中牧股份,2008,0,0,0,0,0,0,0
600196,复星医药,2008,0,0,0,0,0,2,2
600197,伊力特,2008,0,0,0,0,0,0,0
600198,ST大唐,2008,1,0,0,0,0,5,5
600199,金种子酒,2008,0,0,0,0,0,0,0
600200,江苏吴中,2008,0,0,0,0,0,1,1
600201,金宇集团,2008,0,0,0,0,0,0,0
600202,哈空调,2008,0,0,0,0,0,0,0
600203,福日电子,2008,0,0,0,0,0,0,0
600206,有研硅股,2008,0,0,0,0,0,0,0
600207,ST安彩,2008,0,0,0,0,0,0,0
600208,新湖中宝,2008,0,0,0,0,0,0,0
600209,罗顿发展,2008,0,0,0,0,0,0,0
600210,紫江企业,2008,0,0,0,0,0,0,0
600211,西藏药业,2008,0,0,0,0,0,0,0
600212,＊ST江泉,2008,0,0,0,0,0,0,0
600213,亚星客车,2008,0,0,0,0,0,0,0
600215,长春经开,2008,0,0,0,0,0,0,0
600216,浙江医药,2008,0,0,0,0,0,0,0
600217,ST秦岭,2008,0,0,0,0,0,0,0
600218,全柴动力,2008,0,0,0,0,0,0,0
600219,南山铝业,2008,0,0,0,0,0,0,0
600220,江苏阳光,2008,0,0,0,0,0,0,0
600221,海南航空,2008,0,0,0,0,0,0,0
600222,太龙药业,2008,0,0,0,0,0,0,0
600223,ST万杰,2008,0,0,0,0,0,0,0
600225,S＊ST天香,2008,0,0,0,0,0,0,0
600226,升华拜克,2008,0,0,0,0,0,0,0
600227,赤天化,2008,0,0,0,0,0,0,0
600228,昌九生化,2008,0,0,0,0,0,0,0
600229,青岛碱业,2008,0,0,0,0,0,0,0
600230,沧州大化,2008,0,0,0,0,0,0,0
600231,凌钢股份,2008,0,0,0,0,0,0,0
600232,金鹰股份,2008,0,0,0,0,0,0,0
600233,大杨创世,2008,0,0,0,0,0,0,0
600234,ST天龙,2008,0,0,0,0,0,0,0
600235,民丰特纸,2008,0,0,0,0,0,0,0
600236,桂冠电力,2008,0,0,0,0,0,0,0
600237,铜峰电子,2008,0,0,0,0,0,0,0
600238,海南椰岛,2008,0,0,0,0,0,0,0
600239,云南城投,2008,0,0,0,0,0,0,0
600240,华业地产,2008,0,0,0,0,0,0,0
600241,辽宁时代,2008,0,0,0,0,0,0,0
600242,ST华龙,2008,0,0,0,0,0,0,0
600243,青海华鼎,2008,0,0,0,0,0,0,0
600246,万通地产,2008,0,0,0,0,0,0,0
600247,成城股份,2008,0,0,0,0,0,0,0
600248,ST化建,2008,0,0,0,0,0,0,0
600249,两面针,2008,0,0,0,0,0,0,0
600250,南纺股份,2008,0,0,0,0,0,0,0
600251,冠农股份,2008,0,0,0,0,0,0,0
600252,中恒集团,2008,0,0,0,0,0,0,0
600253,天方药业,2008,0,0,0,0,0,1,1
600255,鑫科材料,2008,0,0,0,0,0,0,0
600256,广汇股份,2008,0,0,0,0,0,2,2
600257,洞庭水殖,2008,0,0,0,0,0,0,0
600258,首旅股份,2008,0,0,0,0,0,0,0
600259,ST有色,2008,0,0,0,0,0,0,0
600260,凯乐科技,2008,0,0,0,0,0,0,0
600261,浙江阳光,2008,0,0,0,0,0,0,0
600262,北方股份,2008,0,0,0,0,0,0,0
600263,路桥建设,2008,0,0,0,0,0,0,0
600265,景谷林业,2008,0,0,0,0,0,0,0
600266,北京城建,2008,0,0,0,0,0,0,0
600267,海正药业,2008,0,0,0,0,0,0,0
600268,国电南自,2008,0,0,0,0,0,0,0
600269,赣粤高速,2008,0,0,0,0,0,0,0
600270,外运发展,2008,0,0,0,0,0,0,0
600271,航天信息,2008,0,0,0,0,0,1,1
600272,开开实业,2008,0,0,0,0,0,0,0
600273,华芳纺织,2008,0,0,0,0,0,0,0
600275,＊ST昌鱼,2008,0,0,0,0,0,0,0
600276,恒瑞医药,2008,0,0,0,0,0,0,0
600277,亿利能源,2008,0,0,0,0,0,0,0
600278,东方创业,2008,0,0,0,0,0,0,0
600279,重庆港九,2008,0,0,0,0,0,0,0
600280,南京中商,2008,0,0,0,0,0,0,0
600281,太化股份,2008,0,0,0,0,0,0,0
600282,南钢股份,2008,0,0,0,0,0,0,0
600283,钱江水利,2008,0,0,0,0,0,0,0
600284,浦东建设,2008,0,0,0,0,0,0,0
600285,羚锐股份,2008,0,0,0,0,0,0,0
600287,江苏舜天,2008,0,0,0,0,0,0,0
600288,大恒科技,2008,0,0,1,0,0,0,1
600289,亿阳信通,2008,2,0,0,0,0,14,14
600290,华仪电气,2008,0,0,0,0,0,0,0
600291,西水股份,2008,0,0,0,0,0,0,0
600292,九龙电力,2008,0,0,0,0,0,0,0
600293,三峡新材,2008,0,0,0,0,0,0,0
600295,鄂尔多斯,2008,0,0,0,0,0,0,0
600297,美罗药业,2008,0,0,0,0,0,0,0
600298,安琪酵母,2008,0,0,0,0,0,0,0
600299,蓝星新材,2008,0,0,0,0,0,0,0
600300,维维股份,2008,0,0,0,0,0,0,0
600301,南化股份,2008,0,0,0,0,0,0,0
600302,标准股份,2008,0,0,0,0,0,0,0
600303,曙光股份,2008,0,0,0,0,0,0,0
600305,恒顺醋业,2008,0,0,0,0,0,0,0
600306,商业城,2008,0,0,0,0,0,1,1
600307,酒钢宏兴,2008,0,0,0,0,0,0,0
600308,华泰股份,2008,0,0,0,0,0,0,0
600309,烟台万华,2008,0,0,0,0,0,0,0
600310,桂东电力,2008,0,0,0,0,0,0,0
600311,荣华实业,2008,0,0,0,0,0,0,0
600312,平高电气,2008,0,0,0,0,0,0,0
600313,ST中农,2008,0,0,0,0,0,0,0
600315,上海家化,2008,0,0,0,0,0,0,0
600316,洪都航空,2008,0,0,0,0,0,0,0
600317,营口港,2008,0,0,0,0,0,0,0
600318,巢东股份,2008,0,0,0,0,0,0,0
600319,亚星化学,2008,0,0,0,0,0,0,0
600320,振华港机,2008,0,0,0,0,0,0,0
600321,国栋建设,2008,0,0,0,0,0,0,0
600322,天房发展,2008,0,0,0,0,0,0,0
600323,南海发展,2008,0,0,0,0,0,0,0
600325,华发股份,2008,0,0,0,0,0,0,0
600326,西藏天路,2008,0,0,0,0,0,0,0
600327,大厦股份,2008,0,0,0,0,0,0,0
600328,兰太实业,2008,0,0,0,0,0,0,0
600329,＊ST中新,2008,0,0,0,0,0,0,0
600330,天通股份,2008,0,0,0,0,0,0,0
600331,宏达股份,2008,0,0,0,0,0,0,0
600332,广州药业,2008,0,0,0,0,0,0,0
600333,长春燃气,2008,0,0,0,0,0,0,0
600335,鼎盛天工,2008,0,0,0,0,0,0,0
600336,澳柯玛,2008,0,0,0,0,0,0,0
600337,美克股份,2008,0,0,0,0,0,0,0
600338,ST珠峰,2008,0,0,0,0,0,0,0
600339,天利高新,2008,0,0,0,0,0,0,0
600340,国祥股份,2008,0,0,0,0,0,0,0
600343,航天动力,2008,0,0,0,0,0,0,0
600345,长江通信,2008,0,0,0,0,0,0,0
600346,大橡塑,2008,0,0,0,0,0,0,0
600348,国阳新能,2008,0,0,0,0,0,0,0
600350,山东高速,2008,0,0,0,0,0,0,0
600351,亚宝药业,2008,0,0,0,0,0,0,0
600352,浙江龙盛,2008,0,0,0,0,0,0,0
600353,旭光股份,2008,0,0,0,0,0,0,0
600354,敦煌种业,2008,0,0,0,0,0,0,0
600355,精伦电子,2008,0,0,0,0,0,4,4
600356,恒丰纸业,2008,0,0,0,0,0,0,0
600357,承德钒钛,2008,0,0,0,0,0,0,0
600358,国旅联合,2008,0,0,0,0,0,1,1
600359,新农开发,2008,0,0,0,0,0,0,0
600360,华微电子,2008,0,0,0,0,0,1,1
600361,华联综超,2008,0,0,0,0,0,0,0
600362,江西铜业,2008,0,0,0,0,0,0,0
600363,联创光电,2008,0,0,0,0,0,0,0
600365,通葡股份,2008,0,0,0,0,0,0,0
600366,宁波韵升,2008,0,2,0,0,0,0,2
600367,红星发展,2008,0,0,0,0,0,0,0
600368,五洲交通,2008,0,0,0,0,0,0,0
600369,＊ST长运,2008,0,0,0,0,0,0,0
600370,三房巷,2008,0,0,0,0,0,0,0
600371,万向德农,2008,0,0,0,0,0,0,0
600372,＊ST昌河,2008,0,0,0,0,0,0,0
600373,鑫新股份,2008,0,0,0,0,0,0,0
600375,星马汽车,2008,0,0,1,0,0,0,1
600376,首开股份,2008,0,0,0,0,0,0,0
600377,宁沪高速,2008,0,0,0,0,0,0,0
600378,天科股份,2008,0,0,0,0,0,0,0
600379,宝光股份,2008,0,0,0,0,0,0,0
600380,健康元,2008,0,0,0,0,0,0,0
600381,ST贤成,2008,0,0,0,0,0,0,0
600382,广东明珠,2008,0,0,0,0,0,0,0
600383,金地集团,2008,0,0,0,0,0,0,0
600385,ST金泰,2008,0,0,0,0,0,0,0
600386,北巴传媒,2008,0,0,0,0,0,2,2
600387,海越股份,2008,0,0,0,0,0,0,0
600388,龙净环保,2008,0,0,0,0,0,0,0
600389,江山股份,2008,0,0,0,0,0,0,0
600390,金瑞科技,2008,0,0,0,0,0,0,0
600391,成发科技,2008,0,0,0,0,0,0,0
600392,太工天成,2008,0,0,0,0,0,0,0
600393,东华实业,2008,0,0,0,0,0,0,0
600395,盘江股份,2008,0,0,0,0,0,0,0
600396,金山股份,2008,0,0,0,0,0,0,0
600397,安源股份,2008,0,0,0,0,0,0,0
600398,凯诺科技,2008,0,0,0,0,0,0,0
600399,抚顺特钢,2008,0,0,0,0,0,0,0
600400,红豆股份,2008,0,0,0,0,0,0,0
600401,＊ST申龙,2008,0,0,0,0,0,0,0
600403,欣网视讯,2008,0,0,0,0,0,0,0
600405,动力源,2008,0,0,0,0,0,0,0
600406,国电南瑞,2008,0,0,0,0,0,0,0
600408,安泰集团,2008,0,0,0,0,0,0,0
600409,三友化工,2008,0,0,0,0,0,0,0
600410,华胜天成,2008,1,0,6,0,0,4,10
600415,小商品城,2008,1,0,0,0,0,7,7
600416,湘电股份,2008,0,0,0,0,0,0,0
600418,江淮汽车,2008,0,0,0,0,0,0,0
600419,＊ST天宏,2008,0,0,0,0,0,0,0
600420,现代制药,2008,0,0,0,0,0,0,0
600421,＊ST国药,2008,0,0,0,0,0,0,0
600422,昆明制药,2008,0,0,0,0,0,0,0
600423,柳化股份,2008,0,0,0,0,0,0,0
600425,青松建化,2008,0,0,0,0,0,0,0
600426,华鲁恒升,2008,0,0,0,0,0,0,0
600428,中远航运,2008,0,0,0,0,0,0,0
600429,三元股份,2008,0,0,0,0,0,0,0
600432,吉恩镍业,2008,0,0,0,0,0,0,0
600433,冠豪高新,2008,0,0,0,0,0,0,0
600435,中兵光电,2008,1,6,0,0,0,0,6
600436,片仔癀,2008,0,0,0,0,0,0,0
600438,通威股份,2008,0,0,0,0,0,0,0
600439,瑞贝卡,2008,0,0,0,0,0,0,0
600444,国通管业,2008,0,0,0,0,0,2,2
600446,金证股份,2008,0,0,0,0,0,1,1
600448,华纺股份,2008,0,0,0,0,0,0,0
600449,赛马实业,2008,0,0,0,0,0,0,0
600452,涪陵电力,2008,0,0,0,0,0,0,0
600455,交大博通,2008,0,0,0,0,0,0,0
600456,宝钛股份,2008,0,0,0,0,0,0,0
600458,时代新材,2008,0,0,0,0,0,0,0
600459,贵研铂业,2008,0,0,0,0,0,0,0
600460,士兰微,2008,0,0,0,0,0,0,0
600461,洪城水业,2008,0,0,0,0,0,0,0
600462,ST石岘,2008,0,0,0,0,0,0,0
600463,空港股份,2008,0,0,0,0,0,0,0
600466,ST迪康,2008,0,0,0,0,0,0,0
600467,好当家,2008,0,0,0,0,0,0,0
600468,百利电气,2008,0,0,0,0,0,0,0
600469,风神股份,2008,0,0,0,0,0,0,0
600470,六国化工,2008,0,0,0,0,0,0,0
600475,华光股份,2008,0,0,0,0,0,0,0
600476,湘邮科技,2008,1,0,0,0,0,5,5
600477,杭萧钢构,2008,0,0,0,0,0,0,0
600478,科力远,2008,0,0,0,0,0,0,0
600479,千金药业,2008,0,0,0,0,0,0,0
600480,凌云股份,2008,0,0,0,0,0,0,0
600481,双良股份,2008,0,0,0,0,0,0,0
600482,风帆股份,2008,0,0,0,0,0,0,0
600483,福建南纺,2008,0,0,0,0,0,0,0
600485,中创信测,2008,0,0,0,0,0,0,0
600486,扬农化工,2008,0,0,0,0,0,0,0
600487,亨通光电,2008,0,0,0,0,0,1,1
600488,天药股份,2008,0,0,0,0,0,0,0
600489,中金黄金,2008,0,0,0,0,0,0,0
600490,中科合臣,2008,0,0,0,0,0,0,0
600491,龙元建设,2008,0,0,0,0,0,0,0
600493,凤竹纺织,2008,0,0,0,0,0,0,0
600495,晋西车轴,2008,0,0,0,0,0,0,0
600496,精工钢构,2008,0,0,0,0,0,0,0
