股票代码,企业名称,年份,人工智能词频数,大数据词频数,云计算词频数,区块链词频数,数字技术运用词频数
002241,歌尔股份,2016,6,30,4,0,3
002242,九阳股份,2016,2,0,2,0,15
002243,通产丽星,2016,0,0,0,0,0
002244,滨江集团,2016,0,0,0,0,0
002245,澳洋顺昌,2016,0,0,0,0,5
002246,北化股份,2016,0,0,0,0,0
002247,帝龙文化,2016,0,0,0,0,2
002248,华东数控,2016,0,0,0,0,0
002249,大洋电机,2016,0,0,0,0,0
002250,联化科技,2016,0,0,0,0,0
002251,步步高,2016,0,0,0,0,13
002252,上海莱士,2016,0,0,0,0,0
002253,川大智胜,2016,18,30,2,0,21
002254,泰和新材,2016,0,0,0,0,0
002255,海陆重工,2016,0,0,0,0,0
002256,兆新股份,2016,0,2,2,0,4
002258,利尔化学,2016,0,0,0,0,0
002259,升达林业,2016,0,0,0,0,12
002260,德奥通航,2016,0,0,0,0,1
002261,拓维信息,2016,0,0,0,0,0
002262,恩华药业,2016,0,0,0,0,4
002263,大东南,2016,0,0,0,0,17
002264,新华都,2016,0,1,0,0,58
002265,西仪股份,2016,0,0,0,0,0
002266,浙富控股,2016,0,0,0,0,4
002267,陕天然气,2016,0,0,0,0,0
002268,卫士通,2016,4,3,15,2,15
002269,美邦服饰,2016,0,0,0,0,3
002270,华明装备,2016,0,1,1,0,3
002271,东方雨虹,2016,0,0,0,0,0
002272,川润股份,2016,0,0,0,0,0
002273,水晶光电,2016,0,4,0,0,5
002274,华昌化工,2016,0,1,0,0,0
002275,桂林三金,2016,0,0,0,0,0
002276,万马股份,2016,0,2,1,0,8
002277,友阿股份,2016,0,0,0,0,12
002278,神开股份,2016,0,1,0,0,3
002279,久其软件,2016,0,78,10,0,14
002280,联络互动,2016,0,2,6,0,47
002281,光迅科技,2016,0,2,1,0,1
002282,博深工具,2016,0,0,0,0,4
002283,天润曲轴,2016,0,0,0,0,0
002284,亚太股份,2016,1,0,0,0,0
002285,世联行,2016,0,0,0,0,0
002286,保龄宝,2016,0,0,0,0,2
002287,奇正藏药,2016,0,0,0,0,0
002288,超华科技,2016,0,0,1,0,0
002289,＊ST宇顺,2016,0,0,0,0,20
002290,中科新材,2016,0,0,0,0,0
002291,星期六,2016,0,2,0,0,8
002292,奥飞娱乐,2016,0,7,0,0,0
002293,罗莱生活,2016,0,0,0,0,11
002294,信立泰,2016,0,0,0,0,0
002295,精艺股份,2016,0,0,0,0,0
002296,辉煌科技,2016,0,8,2,0,3
002297,博云新材,2016,0,0,0,0,0
002298,中电鑫龙,2016,1,8,11,0,5
002299,圣农发展,2016,0,0,0,0,0
002300,太阳电缆,2016,0,0,0,0,1
002301,齐心集团,2016,0,3,81,0,24
002302,西部建设,2016,0,0,0,0,0
002303,美盈森,2016,3,5,10,0,4
002304,洋河股份,2016,0,0,0,0,36
002305,南国置业,2016,0,0,0,0,2
002306,中科云网,2016,0,5,0,0,1
002307,北新路桥,2016,0,0,0,0,1
002308,威创股份,2016,0,6,0,0,0
002309,中利集团,2016,0,0,0,0,0
002310,东方园林,2016,0,0,0,0,0
002311,海大集团,2016,0,0,0,0,0
002312,三泰控股,2016,1,14,6,1,34
002313,日海通讯,2016,0,1,15,0,5
002314,南山控股,2016,0,0,0,0,0
002315,焦点科技,2016,1,2,2,0,69
002316,键桥通讯,2016,0,17,3,0,29
002317,众生药业,2016,0,0,0,0,0
002318,久立特材,2016,0,0,0,0,2
002319,乐通股份,2016,0,0,0,0,2
002320,海峡股份,2016,0,0,0,0,0
002321,华英农业,2016,0,1,0,0,0
002322,理工环科,2016,0,12,3,0,13
002323,雅百特,2016,0,2,0,0,2
002324,普利特,2016,0,1,0,0,1
002325,洪涛股份,2016,0,2,0,0,2
002326,永太科技,2016,0,0,0,0,1
002327,富安娜,2016,0,5,0,0,20
002328,新朋股份,2016,0,0,0,0,3
002329,皇氏集团,2016,1,8,1,0,3
002330,得利斯,2016,0,0,0,0,1
002331,皖通科技,2016,0,14,3,0,24
002332,仙琚制药,2016,0,0,0,0,0
002333,罗普斯金,2016,0,0,0,0,0
002334,英威腾,2016,0,1,3,0,1
002335,科华恒盛,2016,1,6,81,0,1
002336,＊ST人乐,2016,0,0,0,0,9
002337,赛象科技,2016,0,1,0,0,0
002338,奥普光电,2016,0,1,0,0,2
002339,积成电子,2016,0,2,6,0,4
002340,格林美,2016,0,0,0,0,0
002341,新纶科技,2016,0,0,0,0,0
002342,巨力索具,2016,0,0,0,0,0
002343,慈文传媒,2016,0,2,0,0,1
002344,海宁皮城,2016,0,2,0,0,25
002345,潮宏基,2016,0,2,0,0,10
002346,柘中股份,2016,0,0,0,0,1
002347,泰尔股份,2016,0,0,0,0,0
002348,高乐股份,2016,1,0,0,0,0
002349,精华制药,2016,0,0,0,0,0
002350,北京科锐,2016,1,0,0,0,3
002351,漫步者,2016,0,1,0,0,8
002352,顺丰控股,2016,0,0,0,0,0
002353,杰瑞股份,2016,0,0,0,0,0
002354,天神娱乐,2016,3,0,0,0,20
002355,兴民智通,2016,0,9,7,0,5
002356,赫美集团,2016,0,0,0,0,15
002357,富临运业,2016,0,0,0,0,0
002358,森源电气,2016,0,0,0,0,3
002359,齐星铁塔,2016,0,0,0,0,0
002360,同德化工,2016,0,0,0,0,0
002361,神剑股份,2016,0,0,0,0,0
002362,汉王科技,2016,18,39,5,0,6
002363,隆基机械,2016,0,0,0,0,0
002364,中恒电气,2016,0,8,9,0,4
002365,永安药业,2016,0,2,0,0,0
002366,台海核电,2016,0,0,0,0,0
002367,康力电梯,2016,3,2,11,0,0
002368,太极股份,2016,1,17,42,0,0
002369,卓翼科技,2016,1,3,9,1,5
002370,亚太药业,2016,0,0,0,0,0
002371,北方华创,2016,0,1,2,0,0
002372,伟星新材,2016,0,2,0,0,1
002373,千方科技,2016,2,23,4,0,139
002374,丽鹏股份,2016,0,2,0,0,0
002375,亚厦股份,2016,0,2,2,0,11
002376,新北洋,2016,1,2,1,0,3
002377,国创高新,2016,0,0,0,0,0
002378,章源钨业,2016,0,0,1,0,0
002379,＊ST鲁丰,2016,0,0,0,0,0
002380,科远股份,2016,3,4,5,0,4
002381,双箭股份,2016,0,0,0,0,1
002382,蓝帆医疗,2016,0,0,0,0,0
002383,合众思壮,2016,0,0,0,0,0
002384,东山精密,2016,0,2,2,0,4
002385,大北农,2016,0,0,0,0,0
002386,天原集团,2016,0,0,0,0,0
002387,黑牛食品,2016,0,1,0,0,2
002388,新亚制程,2016,0,0,0,0,0
002389,南洋科技,2016,0,0,2,0,7
002390,信邦制药,2016,0,0,0,0,0
002391,长青股份,2016,0,0,0,0,0
002392,北京利尔,2016,0,0,0,0,1
002393,力生制药,2016,0,2,0,0,0
002394,联发股份,2016,0,0,0,0,1
002395,双象股份,2016,0,2,0,0,1
002396,星网锐捷,2016,0,15,23,0,14
002397,梦洁股份,2016,0,0,0,0,16
002398,建研集团,2016,0,1,0,0,1
002399,海普瑞,2016,0,0,0,0,0
002400,省广股份,2016,0,12,0,0,6
002401,中海科技,2016,0,6,6,0,45
002402,和而泰,2016,17,92,38,0,17
002403,爱仕达,2016,0,0,0,0,7
002404,嘉欣丝绸,2016,0,0,0,0,10
002405,四维图新,2016,70,42,7,0,10
002406,远东传动,2016,1,0,0,0,0
002407,多氟多,2016,0,0,0,0,0
002408,齐翔腾达,2016,0,0,0,0,0
002409,雅克科技,2016,0,0,0,0,0
002410,广联达,2016,2,25,2,0,13
002411,必康股份,2016,0,0,0,0,0
002412,汉森制药,2016,0,0,0,0,0
002413,雷科防务,2016,0,0,0,0,0
002414,高德红外,2016,1,0,1,0,4
002415,海康威视,2016,17,16,8,0,11
002416,爱施德,2016,0,13,3,0,23
002417,三元达,2016,0,0,0,0,12
002418,康盛股份,2016,0,0,0,0,1
002419,天虹商场,2016,0,0,0,0,15
002420,毅昌股份,2016,0,0,0,0,0
002421,达实智能,2016,0,5,6,0,29
002422,科伦药业,2016,0,0,0,0,0
002423,＊ST中特,2016,0,0,0,0,2
002424,贵州百灵,2016,0,0,0,0,0
002425,凯撒文化,2016,0,0,0,0,19
002426,胜利精密,2016,0,2,0,0,1
002427,尤夫股份,2016,0,0,0,0,0
002428,云南锗业,2016,0,0,0,0,0
002429,兆驰股份,2016,0,1,0,0,0
002430,杭氧股份,2016,0,0,0,0,2
002431,棕榈股份,2016,0,0,0,0,0
002432,九安医疗,2016,0,15,8,0,14
002433,太安堂,2016,0,0,0,0,24
002434,万里扬,2016,0,1,3,0,0
002435,长江润发,2016,0,0,0,0,0
002436,兴森科技,2016,0,2,2,0,1
002437,誉衡药业,2016,0,0,0,0,3
002438,江苏神通,2016,0,0,0,0,0
002439,启明星辰,2016,2,22,10,0,2
002440,闰土股份,2016,0,0,0,0,0
002441,众业达,2016,0,0,0,0,6
002442,龙星化工,2016,0,0,0,0,0
002443,金洲管道,2016,0,0,0,0,0
002444,巨星科技,2016,15,3,2,0,7
002445,中南文化,2016,0,0,0,0,0
002446,盛路通信,2016,1,3,9,0,9
002447,壹桥股份,2016,0,0,0,0,2
002448,中原内配,2016,0,0,0,0,0
002449,国星光电,2016,0,2,0,0,0
002450,康得新,2016,2,1,3,0,3
002451,摩恩电气,2016,0,0,0,0,10
002452,长高集团,2016,0,0,0,0,0
002453,天马精化,2016,1,0,0,0,1
002454,松芝股份,2016,0,0,0,0,0
002455,百川股份,2016,0,0,0,0,0
002456,欧菲光,2016,0,0,0,0,0
002457,青龙管业,2016,0,0,0,0,1
002458,益生股份,2016,0,3,0,0,0
002459,天业通联,2016,0,0,0,0,0
002460,赣锋锂业,2016,0,0,0,0,0
002461,珠江啤酒,2016,0,1,0,0,2
002462,嘉事堂,2016,0,0,0,0,0
002463,沪电股份,2016,0,1,4,0,0
002464,金利科技,2016,0,1,0,0,38
002465,海格通信,2016,0,0,2,0,3
002466,天齐锂业,2016,0,0,0,0,0
002467,二六三,2016,0,3,14,0,5
002468,申通快递,2016,0,3,0,0,7
002469,三维工程,2016,0,0,0,0,9
002470,金正大,2016,0,0,2,0,40
002471,中超控股,2016,0,0,0,0,0
002472,双环传动,2016,0,0,0,0,0
002473,圣莱达,2016,0,0,0,0,0
002474,榕基软件,2016,0,27,31,0,6
002475,立讯精密,2016,0,0,0,0,1
002476,宝莫股份,2016,0,0,0,0,0
002477,雏鹰农牧,2016,0,5,3,0,7
002478,常宝股份,2016,0,0,0,0,2
002479,富春环保,2016,0,1,0,0,0
002480,新筑股份,2016,0,0,0,0,0
002481,双塔食品,2016,0,0,0,0,3
002482,广田集团,2016,0,0,0,0,0
002483,润邦股份,2016,0,0,0,0,0
002484,江海股份,2016,0,0,0,0,2
002485,希努尔,2016,0,0,1,0,3
002486,嘉麟杰,2016,0,0,0,0,2
002487,大金重工,2016,0,0,0,0,0
002488,金固股份,2016,0,0,0,0,7
002489,浙江永强,2016,0,0,0,0,23
002490,山东墨龙,2016,0,0,0,0,0
002491,通鼎互联,2016,0,14,6,0,29
002492,恒基达鑫,2016,0,1,0,0,0
002493,荣盛石化,2016,0,0,0,0,0
002494,华斯股份,2016,0,3,0,0,6
002495,佳隆股份,2016,0,0,0,0,0
002496,辉丰股份,2016,0,0,0,0,6
002497,雅化集团,2016,0,1,0,0,0
002498,汉缆股份,2016,0,1,0,0,5
002499,科林环保,2016,0,1,1,0,0
002500,山西证券,2016,0,0,0,0,0
002501,利源精制,2016,0,0,0,0,0
002502,骅威文化,2016,0,0,0,0,3
002503,搜于特,2016,0,0,0,0,5
002504,＊ST弘高,2016,0,1,0,0,0
002505,大康农业,2016,0,0,0,0,0
002506,协鑫集成,2016,0,1,0,0,2
002507,涪陵榨菜,2016,0,0,0,0,7
002508,老板电器,2016,0,1,1,0,3
002509,天广中茂,2016,0,0,3,0,1
002510,天汽模,2016,0,0,0,0,0
002511,中顺洁柔,2016,0,0,0,0,0
002512,达华智能,2016,0,4,35,0,27
002513,＊ST蓝丰,2016,0,0,0,0,0
002514,宝馨科技,2016,0,2,0,0,0
002515,金字火腿,2016,0,0,2,0,8
002516,旷达科技,2016,0,0,0,0,0
002517,恺英网络,2016,0,19,0,0,18
002518,科士达,2016,0,3,4,0,9
002519,银河电子,2016,0,0,0,0,3
002520,日发精机,2016,0,0,0,0,0
002521,齐峰新材,2016,0,0,0,0,0
002522,浙江众成,2016,0,0,0,0,0
002523,天桥起重,2016,0,0,0,0,0
002524,光正集团,2016,0,0,0,0,0
002526,山东矿机,2016,0,0,0,0,0
002527,新时达,2016,6,1,1,0,0
002528,英飞拓,2016,12,21,19,0,36
002529,海源机械,2016,0,0,0,0,0
002530,丰东股份,2016,0,21,6,0,8
002531,天顺风能,2016,0,0,0,0,0
002532,新界泵业,2016,0,1,3,0,0
002533,金杯电工,2016,0,0,0,0,2
002534,杭锅股份,2016,0,0,0,0,0
002535,林州重机,2016,1,0,1,0,0
002536,西泵股份,2016,0,0,0,0,0
002537,海立美达,2016,4,64,1,22,102
002538,司尔特,2016,0,3,0,0,10
002539,云图控股,2016,0,0,0,0,30
002540,亚太科技,2016,0,0,0,0,0
002541,鸿路钢构,2016,0,0,0,0,0
002542,中化岩土,2016,0,3,0,0,1
002543,万和电气,2016,0,2,3,0,12
002544,杰赛科技,2016,1,13,19,0,4
002545,东方铁塔,2016,0,0,0,0,0
002546,新联电子,2016,0,3,0,0,1
002547,春兴精工,2016,1,2,10,0,5
002548,金新农,2016,0,0,0,0,0
002549,凯美特气,2016,0,0,0,0,0
002550,千红制药,2016,0,2,0,0,0
002551,尚荣医疗,2016,0,0,0,0,0
002552,宝鼎科技,2016,0,0,0,0,0
002553,南方轴承,2016,0,0,0,0,5
002554,惠博普,2016,0,0,0,0,3
002555,三七互娱,2016,0,0,0,0,0
002556,辉隆股份,2016,0,0,1,0,8
002557,洽洽食品,2016,0,0,0,0,8
002558,世纪游轮,2016,0,8,2,0,32
002559,亚威股份,2016,0,0,1,0,0
002560,通达股份,2016,0,0,0,0,0
002561,徐家汇,2016,0,2,1,0,26
002562,兄弟科技,2016,0,0,0,0,1
002563,森马服饰,2016,0,0,0,0,24
002564,天沃科技,2016,0,0,2,0,1
002565,顺灏股份,2016,0,0,2,0,10
002566,益盛药业,2016,0,0,0,0,0
002567,唐人神,2016,0,0,0,0,0
002568,百润股份,2016,0,0,0,0,0
002569,步森股份,2016,2,9,0,0,15
002570,贝因美,2016,0,0,0,0,16
002571,德力股份,2016,0,0,0,0,4
002572,索菲亚,2016,1,5,1,0,13
002573,清新环境,2016,0,3,0,0,0
002574,明牌珠宝,2016,0,0,0,0,2
002575,群兴玩具,2016,0,5,0,0,15
002576,通达动力,2016,0,0,2,0,0
002577,雷柏科技,2016,3,2,2,0,1
002578,闽发铝业,2016,0,0,0,0,2
002579,中京电子,2016,2,3,3,0,5
002580,圣阳股份,2016,1,4,3,0,7
002581,未名医药,2016,0,0,0,0,0
002582,好想你,2016,3,4,0,0,25
002583,海能达,2016,0,4,5,0,0
002584,西陇科学,2016,1,3,0,0,5
002585,双星新材,2016,0,0,0,0,0
002586,围海股份,2016,0,1,0,0,0
002587,奥拓电子,2016,1,1,0,1,5
002588,史丹利,2016,0,0,0,0,1
002589,瑞康医药,2016,0,0,0,0,4
002590,万安科技,2016,0,0,0,0,0
002591,恒大高新,2016,0,1,0,0,0
002592,八菱科技,2016,0,0,0,0,0
002593,日上集团,2016,0,0,10,0,3
002594,比亚迪,2016,0,0,0,0,0
002595,豪迈科技,2016,0,0,0,0,0
002596,海南瑞泽,2016,0,0,0,0,0
002597,金禾实业,2016,0,0,0,0,0
002598,山东章鼓,2016,0,0,0,0,2
002599,盛通股份,2016,0,3,2,0,2
002600,江粉磁材,2016,0,1,2,0,15
002601,龙蟒佰利,2016,0,1,0,0,0
002602,世纪华通,2016,1,0,0,0,3
002603,以岭药业,2016,0,1,0,0,4
002604,龙力生物,2016,0,4,0,0,0
002605,姚记扑克,2016,0,0,0,0,0
002606,大连电瓷,2016,0,0,0,0,0
002607,亚夏汽车,2016,0,0,0,0,6
002608,＊ST舜船,2016,0,0,0,0,0
002609,捷顺科技,2016,0,2,0,0,12
002610,爱康科技,2016,0,0,0,0,0
002611,东方精工,2016,0,0,0,0,3
002612,朗姿股份,2016,0,0,0,0,3
002613,北玻股份,2016,0,0,0,0,0
002614,蒙发利,2016,0,1,1,0,2
002615,哈尔斯,2016,0,0,4,0,3
002616,长青集团,2016,0,0,0,0,3
002617,露笑科技,2016,0,0,0,0,0
002618,丹邦科技,2016,0,0,0,0,0
002619,巨龙管业,2016,0,9,0,0,9
002620,瑞和股份,2016,0,0,0,0,2
002621,三垒股份,2016,0,0,0,0,0
002622,融钰集团,2016,0,24,6,0,7
002623,亚玛顿,2016,0,0,0,0,0
002624,完美世界,2016,0,0,0,0,0
002625,龙生股份,2016,0,0,0,0,0
002626,金达威,2016,0,0,0,0,1
002627,宜昌交运,2016,0,0,0,0,0
002628,成都路桥,2016,0,0,0,0,0
002629,仁智股份,2016,0,0,0,0,0
002630,华西能源,2016,0,0,0,0,0
002631,德尔未来,2016,0,3,1,0,31
002632,道明光学,2016,0,0,0,0,4
002633,申科股份,2016,0,0,0,0,2
002634,棒杰股份,2016,0,1,0,0,0
002635,安洁科技,2016,0,2,0,0,12
002636,金安国纪,2016,1,1,2,0,1
002637,赞宇科技,2016,0,0,0,0,0
002638,勤上股份,2016,0,0,1,0,3
002639,雪人股份,2016,0,1,0,0,0
002640,跨境通,2016,0,6,0,0,387
002641,永高股份,2016,0,0,2,0,1
002642,荣联科技,2016,3,54,65,0,12
002643,万润股份,2016,0,0,0,0,0
002644,佛慈制药,2016,0,0,0,0,0
002645,华宏科技,2016,0,0,2,0,1
002646,青青稞酒,2016,0,2,0,0,13
002647,民盛金科,2016,0,0,0,0,0
002648,卫星石化,2016,0,0,0,0,0
002649,博彦科技,2016,2,40,18,0,4
002650,加加食品,2016,0,0,0,0,7
002651,利君股份,2016,0,0,0,0,0
002652,扬子新材,2016,0,0,0,0,0
002653,海思科,2016,0,0,0,0,0
002654,万润科技,2016,0,10,0,0,23
002655,共达电声,2016,0,0,0,0,2
002656,摩登大道,2016,0,4,1,0,27
002657,中科金财,2016,0,8,4,19,109
002658,雪迪龙,2016,0,19,7,0,0
002659,中泰桥梁,2016,0,0,0,0,0
002660,茂硕电源,2016,0,0,0,0,0
002661,克明面业,2016,0,0,0,0,0
002662,京威股份,2016,0,0,0,0,6
002663,普邦股份,2016,0,0,0,0,7
002664,信质电机,2016,0,0,0,0,2
002665,首航节能,2016,0,0,0,0,0
002666,德联集团,2016,0,0,0,0,10
002667,鞍重股份,2016,0,0,0,0,0
002668,奥马电器,2016,0,1,0,2,56
002669,康达新材,2016,0,0,0,0,0
002670,国盛金控,2016,0,4,4,0,5
002671,龙泉股份,2016,0,0,0,0,0
002672,东江环保,2016,0,0,0,0,0
002673,西部证券,2016,0,0,0,0,0
002674,兴业科技,2016,0,0,0,0,0
002675,东诚药业,2016,0,0,0,0,0
002676,顺威股份,2016,0,0,0,0,4
002677,浙江美大,2016,0,0,1,0,11
002678,珠江钢琴,2016,0,1,0,0,7
002679,福建金森,2016,0,1,0,0,0
002680,长生生物,2016,0,0,0,0,0
002681,奋达科技,2016,1,1,2,0,7
002682,龙洲股份,2016,0,0,0,0,0
002683,宏大爆破,2016,0,0,0,0,0
002684,猛狮科技,2016,0,0,0,0,0
002685,华东重机,2016,0,0,0,0,13
002686,亿利达,2016,0,0,1,0,0
002687,乔治白,2016,0,1,0,0,2
002688,金河生物,2016,0,0,0,0,0
002689,远大智能,2016,1,0,0,0,0
002690,美亚光电,2016,0,3,0,0,0
002691,冀凯股份,2016,0,0,2,0,0
002692,睿康股份,2016,0,0,0,0,3
002693,双成药业,2016,0,0,0,0,0
002694,顾地科技,2016,0,0,0,0,0
002695,煌上煌,2016,0,0,0,0,2
002696,百洋股份,2016,0,0,0,0,0
002697,红旗连锁,2016,0,1,0,0,2
002698,博实股份,2016,2,0,0,0,0
002699,美盛文化,2016,0,2,0,0,8
002700,新疆浩源,2016,0,0,0,0,0
002701,奥瑞金,2016,0,7,0,0,6
002702,海欣食品,2016,0,0,0,0,19
002703,浙江世宝,2016,4,0,1,0,0
002705,新宝股份,2016,0,0,0,0,3
002706,良信电器,2016,0,0,0,0,0
002707,众信旅游,2016,0,2,0,0,16
002708,光洋股份,2016,0,0,0,0,0
002709,天赐材料,2016,0,0,0,0,0
002711,欧浦智网,2016,1,10,13,0,59
002712,思美传媒,2016,0,0,0,0,1
002713,东易日盛,2016,1,0,0,0,3
002714,牧原股份,2016,0,0,0,0,3
002715,登云股份,2016,0,0,1,0,0
002716,金贵银业,2016,0,0,0,0,0
002717,岭南园林,2016,0,0,0,0,0
002718,友邦吊顶,2016,0,0,0,0,2
002719,麦趣尔,2016,0,0,0,0,4
002721,金一文化,2016,0,0,0,0,0
002722,金轮股份,2016,0,1,2,0,31
002723,金莱特,2016,1,0,0,0,3
002724,海洋王,2016,0,0,1,0,0
002725,跃岭股份,2016,0,0,0,0,0
002726,龙大肉食,2016,0,0,0,0,0
002727,一心堂,2016,0,3,0,0,16
002728,特一药业,2016,0,0,0,0,0
002729,好利来,2016,0,0,0,0,3
002730,电光科技,2016,0,0,0,0,0
002731,萃华珠宝,2016,0,1,0,0,1
002732,燕塘乳业,2016,0,1,0,0,10
002733,雄韬股份,2016,0,0,2,0,1
002734,利民股份,2016,0,0,0,0,0
002735,王子新材,2016,0,0,0,0,0
002736,国信证券,2016,0,0,0,0,0
002737,葵花药业,2016,0,0,0,0,2
002738,中矿资源,2016,0,2,0,0,0
002739,万达院线,2016,0,0,0,0,0
002740,爱迪尔,2016,0,0,0,0,0
002741,光华科技,2016,0,1,0,0,1
002742,三圣股份,2016,0,3,0,0,0
002743,富煌钢构,2016,0,0,1,0,0
002745,木林森,2016,0,0,1,0,4
002746,仙坛股份,2016,0,0,0,0,0
002747,埃斯顿,2016,4,4,1,0,5
002748,世龙实业,2016,0,1,0,0,6
002749,国光股份,2016,0,0,0,0,0
002750,龙津药业,2016,0,0,0,0,2
002751,易尚展示,2016,0,15,0,0,2
002752,昇兴股份,2016,0,3,9,0,2
002753,永东股份,2016,0,0,0,0,0
002755,东方新星,2016,0,0,0,0,2
002756,永兴特钢,2016,0,1,1,0,0
002757,南兴装备,2016,0,0,0,0,0
002758,华通医药,2016,0,0,1,0,2
002759,天际股份,2016,0,0,0,0,2
002760,凤形股份,2016,0,0,0,0,2
002761,多喜爱,2016,3,0,0,0,12
002762,金发拉比,2016,0,1,0,0,6
002763,汇洁股份,2016,0,0,0,0,6
002765,蓝黛传动,2016,0,0,0,0,0
002766,索菱股份,2016,20,6,1,0,7
002767,先锋电子,2016,0,3,28,0,3
002768,国恩股份,2016,0,0,0,0,1
002769,普路通,2016,0,0,0,0,16
002770,科迪乳业,2016,0,0,0,0,9
002771,真视通,2016,1,40,51,0,0
002772,众兴菌业,2016,0,0,0,0,0
002773,康弘药业,2016,0,0,0,0,0
002775,文科园林,2016,0,0,0,0,0
002776,柏堡龙,2016,0,0,0,0,3
002777,久远银海,2016,0,18,3,0,1
002778,高科石化,2016,0,0,1,0,0
002779,中坚科技,2016,0,0,0,0,0
002780,三夫户外,2016,0,1,0,0,18
002781,奇信股份,2016,3,0,30,0,0
002782,可立克,2016,0,1,1,0,0
002783,凯龙股份,2016,0,0,0,0,0
002785,万里石,2016,0,0,0,0,2
002786,银宝山新,2016,0,1,0,0,0
002787,华源控股,2016,0,0,1,0,0
002788,鹭燕医药,2016,9,5,0,0,4
002789,建艺集团,2016,0,0,0,0,0
002790,瑞尔特,2016,0,0,0,0,0
002791,坚朗五金,2016,0,0,0,0,9
002792,通宇通讯,2016,0,0,0,0,1
002793,东音股份,2016,0,0,0,0,0
002795,永和智控,2016,0,0,0,0,0
002796,世嘉科技,2016,0,0,0,0,0
002797,第一创业,2016,0,0,0,0,0
002798,帝王洁具,2016,0,0,0,0,1
002799,环球印务,2016,0,2,0,0,0
002800,天顺股份,2016,0,3,1,0,8
002801,微光股份,2016,0,1,1,0,0
002802,洪汇新材,2016,0,0,0,0,0
002803,吉宏股份,2016,0,0,1,0,0
002805,丰元股份,2016,0,0,0,0,0
002806,华锋股份,2016,0,2,0,0,1
002807,江阴银行,2016,0,0,0,0,2
002808,苏州恒久,2016,0,0,0,0,0
002809,红墙股份,2016,0,0,0,0,0
002810,山东赫达,2016,0,0,0,0,0
002811,亚泰国际,2016,0,0,0,0,0
002812,创新股份,2016,0,0,0,0,0
002813,路畅科技,2016,2,0,0,0,12
002815,崇达技术,2016,0,0,0,0,0
002816,和科达,2016,0,2,0,0,0
002817,黄山胶囊,2016,0,0,0,0,0
002818,富森美,2016,0,2,0,0,18
002819,东方中科,2016,0,0,0,0,1
002820,桂发祥,2016,0,0,0,0,4
002821,凯莱英,2016,0,0,0,0,0
002822,中装建设,2016,0,0,0,0,0
002823,凯中精密,2016,0,0,0,0,0
002824,和胜股份,2016,0,0,0,0,0
002825,纳尔股份,2016,0,0,2,0,0
002826,易明医药,2016,0,0,0,0,0
002827,高争民爆,2016,0,0,0,0,0
002828,贝肯能源,2016,0,0,0,0,0
002829,星网宇达,2016,3,2,3,0,2
002830,名雕股份,2016,0,1,0,0,1
002831,裕同科技,2016,0,2,4,0,3
002832,比音勒芬,2016,0,0,0,0,0
002833,弘亚数控,2016,0,0,0,0,0
002835,同为股份,2016,0,1,4,0,0
002836,新宏泽,2016,0,0,0,0,0
002837,英维克,2016,0,1,3,0,5
002838,道恩股份,2016,0,0,0,0,0
002839,张家港行,2016,0,0,0,0,3
002840,华统股份,2016,0,0,0,0,3
002841,视源股份,2016,0,0,2,0,0
002842,翔鹭钨业,2016,0,0,1,0,0
002843,泰嘉股份,2016,0,0,0,0,1
002845,同兴达,2016,0,0,0,0,0
002847,盐津铺子,2016,0,0,0,0,5
002848,高斯贝尔,2016,0,0,0,0,4
002857,三晖电气,2016,0,1,1,0,3
200053,深基地Ｂ,2016,0,1,0,0,2
200054,建车B,2016,0,0,0,0,0
200152,山航B,2016,0,0,0,0,0
200160,南江B,2016,0,0,0,0,0
200168,舜喆B,2016,0,0,0,0,3
200468,＊ST宁通B,2016,0,2,2,0,1
200512,闽灿坤Ｂ,2016,1,0,1,0,6
200706,＊ST瓦轴B,2016,0,0,0,0,0
200771,杭汽轮Ｂ,2016,0,0,2,0,1
200986,粤华包Ｂ,2016,0,0,0,0,0
200992,中鲁B,2016,0,0,0,0,0
300001,特锐德,2016,0,24,1,0,8
300002,神州泰岳,2016,0,0,0,0,0
300003,乐普医疗,2016,0,3,0,0,0
300004,南风股份,2016,0,0,0,0,0
300005,探路者,2016,0,2,0,0,23
300006,莱美药业,2016,0,3,0,0,1
300007,汉威电子,2016,0,8,95,0,5
300008,天海防务,2016,0,0,0,0,0
300009,安科生物,2016,0,0,0,0,0
300010,立思辰,2016,0,0,0,0,0
300011,鼎汉技术,2016,0,2,0,0,0
300012,华测检测,2016,0,0,0,0,0
300013,新宁物流,2016,2,4,6,0,5
300014,亿纬锂能,2016,0,0,6,0,5
300015,爱尔眼科,2016,0,1,0,0,2
300016,北陆药业,2016,0,0,0,0,0
300017,网宿科技,2016,0,10,62,0,22
300018,中元股份,2016,0,3,1,0,34
300019,硅宝科技,2016,1,0,0,0,1
300020,银江股份,2016,0,0,0,0,0
